TSLA_weight,BND_weight,SPY_weight,Expected_Return,Volatility,Sharpe_Ratio
0.3601117052664677,0.24253852738357903,0.39734976734995325,0.06169752333357456,0.24949499433199665,0.16712769506745584
0.2774100422382707,0.28194944408048017,0.4406405136812492,0.06892208998843818,0.21012916341642102,0.2328191346361923
0.7125138039151765,0.23665862469525983,0.050827571389563724,0.010645911194483272,0.4128020632481103,-0.022659985591919275
0.3631294087346555,0.29829363989531515,0.33857695137002947,0.05428124104753385,0.24449191063920722,0.14021421386870395
0.5852588334447109,0.37477014982968043,0.039971016725608745,0.012074126237424362,0.3399189511769802,-0.023316951688430575
0.26305589598657475,0.4426321521565445,0.29431195185688075,0.050936270880314855,0.18514864475602244,0.16708883244098696
0.2588778910312267,0.5350402599200711,0.20608184904870225,0.03999354936917491,0.17344644428597977,0.11527217782688816
0.30338446092439997,0.46255449155368317,0.23406104752191684,0.04251830197073125,0.20050962317090357,0.11230534282904647
0.2555850878615868,0.354303193088591,0.39011171904982217,0.06308068970614616,0.19236293821377498,0.22395524889659427
0.09393000627483397,0.5917748114467777,0.3142951822783884,0.05713802233360857,0.10243373002295178,0.3625565751172709
0.15214001007717987,0.27049152564746914,0.577368464275351,0.08876398939801236,0.16551892741001556,0.4154448707106076
0.33862253472322257,0.22598175935354178,0.4353957059232357,0.06692606106714623,0.24228940923404416,0.19367772291613905
0.5397881214356053,0.17052205063733275,0.28968982792706194,0.04429981163571926,0.337557354121804,0.07198720851138955
0.3057623386276453,0.362730434586592,0.3315072267857627,0.0546530094572378,0.21238524104001194,0.1631610995545091
0.5484959056599775,0.15566299409201137,0.29584110024801114,0.04487846227942302,0.3430704868584165,0.07251705766719081
0.43996712119831904,0.23252702211745135,0.32750585668422966,0.051214490020352395,0.285741805322779,0.10924019320551277
0.42498010008970527,0.4742285720713051,0.10079132783898966,0.02318933641749423,0.2550915944356941,0.012502710740232677
0.2704969670376001,0.44607579021017496,0.283427242752225,0.049412107832913846,0.18794128076010438,0.15649626156616764
0.13236869214149447,0.1800220558149081,0.6876092520435975,0.10298371505494669,0.17312779760582991,0.47932057244718446
0.19211332661417363,0.3391646083438389,0.4687220650419876,0.07430138451825831,0.16965304189399552,0.3200731558482016
0.45149891261291153,0.025709040182094918,0.5227920472049936,0.07538481264029684,0.3142195619195897,0.17626150422318415
0.39659253468365674,0.05164039114575945,0.5517670741705838,0.08021052069682497,0.28781822181913475,0.20919634732043238
0.7315315470334394,0.04851970200917235,0.21994875095738842,0.03138011070068069,0.4388644432304785,0.025930810472846157
0.4636053073841898,0.4302860494745896,0.10610864314122068,0.023008718635997412,0.277188137669918,0.01085442783118036
0.19669321425500755,0.3480753963204739,0.4552313894245185,0.0725139543500112,0.17015634374018798,0.308621783917706
0.426469916437475,0.2544753009354753,0.3190547826270496,0.05045307595714469,0.2773438017372605,0.10980261958763433
0.7210856322077346,0.03538830635183567,0.24352606144042982,0.034557413624770494,0.43520662382594844,0.03344943028852525
0.3364485387338494,0.42222079940080437,0.2413306618653462,0.04270358965743649,0.21939169909494585,0.10348426923669106
0.48966092892323393,0.09862171901364276,0.4117173520631232,0.06065817563804452,0.3225252674428869,0.12606198565588142
